timestamp,TASK_CLICK_NUMBER,fullEvent,id,task,event,context,subcontext,attr,station,environment
2023-03-10 17:31:32.334,4,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,2,2,show_kpi,personal,,,,ar
2023-03-10 17:32:02.294,5,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,2,2,close,personal,kpi_main,,,ar
2023-03-10 17:32:06.279,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,3,finish_task,,,,,ar
2023-03-10 17:32:24.898,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,4,finish_task,,,,,ar
2023-03-10 17:32:25.721,2,Open: 270,2,4,select_station,,,,270,ar
2023-03-10 17:32:48.121,3,Open: 290,2,4,select_station,,,,290,ar
2023-03-10 17:32:58.907,4,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,2,4,close,personal,,,,ar
2023-03-10 17:33:03.452,5,Open: 290,2,4,select_station,,,,290,ar
2023-03-10 17:33:10.831,6,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,2,4,show_kpi,personal,,,,ar
2023-03-10 17:33:17.700,7,PersonalInfo/KPIsMain/Buttons/OEEButton,2,4,select_attr,,,oee,,ar
2023-03-10 17:33:26.829,8,PersonalInfo/KPIsSpecific/ShiftNumberSlider,2,4,set_slider,,,,,ar
2023-03-10 17:33:33.824,9,Open: 290,2,4,select_station,,,,290,ar
2023-03-10 17:33:37.350,10,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,2,4,close,personal,,,,ar
2023-03-10 17:33:40.643,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,5,finish_task,,,,,ar
2023-03-10 17:33:50.676,2,Open: 290,2,5,select_station,,,,290,ar
2023-03-10 17:33:53.515,3,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,2,5,close,personal,,,,ar
2023-03-10 17:33:56.576,4,Open: 260,2,5,select_station,,,,260,ar
2023-03-10 17:34:05.246,5,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,2,5,show_kpi,personal,,,,ar
2023-03-10 17:34:06.583,6,PersonalInfo/KPIsMain/Buttons/PartCountButton,2,5,select_attr,,,partCount,,ar
2023-03-10 17:34:39.022,7,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,2,5,close,personal,kpi_specific,,,ar
2023-03-10 17:34:44.777,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,6,finish_task,,,,,ar
2023-03-10 09:52:17.844,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,2,finish_task,,,,,ar
2023-03-10 09:52:32.191,2,Open: 260,3,2,select_station,,,,260,ar
2023-03-10 09:52:33.801,3,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,3,2,show_kpi,personal,,,,ar
2023-03-10 09:52:46.026,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,3,finish_task,,,,,ar
2023-03-10 09:53:01.945,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,4,finish_task,,,,,ar
2023-03-10 09:53:09.397,2,Open: 290,3,4,select_station,,,,290,ar
2023-03-10 09:53:26.989,3,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,4,close,personal,,,,ar
2023-03-10 09:53:35.927,4,Open: 290,3,4,select_station,,,,290,ar
2023-03-10 09:53:46.894,5,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,3,4,show_kpi,personal,,,,ar
2023-03-10 09:53:48.801,6,PersonalInfo/KPIsMain/Buttons/OEEButton,3,4,select_attr,,,oee,,ar
2023-03-10 09:53:52.339,7,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:53:52.954,8,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:53:53.168,9,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:53:54.353,10,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:53:56.252,11,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:53:58.940,12,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:54:03.106,13,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:54:08.170,14,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:54:42.287,15,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:54:44.204,16,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:54:45.917,17,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar
2023-03-10 09:55:09.751,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,5,finish_task,,,,,ar
2023-03-10 09:55:38.107,2,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,3,5,close,personal,kpi_specific,,,ar
2023-03-10 09:55:43.406,3,Open: 260,3,5,select_station,,,,260,ar
2023-03-10 09:55:47.595,4,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,3,5,show_kpi,personal,,,,ar
2023-03-10 09:55:48.480,5,PersonalInfo/KPIsMain/Buttons/PartCountButton,3,5,select_attr,,,partCount,,ar
2023-03-10 09:55:54.871,6,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,5,set_slider,,,,,ar
2023-03-10 09:55:57.487,7,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,5,set_slider,,,,,ar
2023-03-10 09:56:17.357,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,6,finish_task,,,,,ar
2023-03-10 09:56:19.938,2,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,3,6,close,personal,kpi_specific,,,ar
2023-03-10 09:57:05.226,3,Open: 290,3,6,select_station,,,,290,ar
2023-03-10 09:57:11.357,4,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,6,close,personal,,,,ar
2023-03-10 09:57:13.963,5,Open: 260,3,6,select_station,,,,260,ar
2023-03-10 09:57:22.808,6,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,6,close,personal,,,,ar
2023-03-10 09:57:26.805,7,Open: 260,3,6,select_station,,,,260,ar
2023-03-10 09:57:34.472,8,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,6,close,personal,,,,ar
2023-03-10 09:57:48.339,9,Open: 260,3,6,select_station,,,,260,ar
2023-03-10 09:57:58.290,10,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,6,close,personal,,,,ar
2023-03-10 09:58:01.105,11,Open: 260,3,6,select_station,,,,260,ar
2023-03-10 11:42:37.975,1,Open: 260,4,1,select_station,,,,260,ar
2023-03-10 11:42:39.811,2,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,4,1,show_cycle,personal,,,,ar
2023-03-10 11:42:43.086,3,PersonalInfo/CycleTimesMain/TitleBar/Buttons/BackButton,4,1,back,personal,cycle_time_main,,,ar
2023-03-10 11:42:44.464,4,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,4,1,close,personal,,,,ar
2023-03-10 11:42:50.166,5,Open: 270,4,1,select_station,,,,270,ar
2023-03-10 11:42:51.383,6,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,4,1,show_cycle,personal,,,,ar
2023-03-10 11:42:58.909,7,PersonalInfo/CycleTimesMain/TitleBar/Buttons/CloseButton,4,1,close,personal,cycle_time_main,,,ar
2023-03-10 11:43:01.250,1,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,4,2,finish_task,,,,,ar
2023-03-10 11:43:10.038,2,Open: 260,4,2,select_station,,,,260,ar
2023-03-10 11:43:12.092,3,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,4,2,show_kpi,personal,,,,ar
